OpenTime,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_volume,CloseTime,BTC-QuoteAssetVolume,BTC-NumberOfTrades,BTC-TBBAV,BTC-TBQAV,BTC-ignore
2020-06-10 02:00:00,9772.44,9992.72,9704.18,9885.0,47130.762982,2020-06-11 01:59:59.999,462384305.3511993,560909.0,23128.161032,226982635.61915445,0.0
2020-06-11 02:00:00,9885.22,9964.0,9113.0,9280.4,94418.98473,2020-06-12 01:59:59.999,902075648.5453849,966502.0,40972.064749,391689549.6579659,0.0
2020-06-12 02:00:00,9278.88,9557.12,9232.51,9465.13,50119.066932,2020-06-13 01:59:59.999,472007894.3756753,553203.0,24344.81637,229325970.87113217,0.0
2020-06-13 02:00:00,9464.96,9494.73,9351.0,9473.34,27759.784851,2020-06-14 01:59:59.999,261673162.2584724,392763.0,13531.007214,127577168.31734002,0.0
2020-06-14 02:00:00,9473.34,9480.99,9245.0,9342.1,30055.506608,2020-06-15 01:59:59.999,282131272.3800662,415568.0,14465.416151,135811554.06421557,0.0
2020-06-15 02:00:00,9342.1,9495.0,8910.45,9426.02,86107.924707,2020-06-16 01:59:59.999,793518842.5509845,839521.0,41630.747529,384031123.18172884,0.0
2020-06-16 02:00:00,9426.05,9589.0,9373.09,9525.59,52052.446927,2020-06-17 01:59:59.999,494458269.1397911,543481.0,25692.839625,244097412.8828076,0.0
2020-06-17 02:00:00,9526.97,9565.0,9236.61,9465.14,48046.411152,2020-06-18 01:59:59.999,453209812.2257806,536158.0,22842.831276,215532725.63392767,0.0
2020-06-18 02:00:00,9465.13,9489.0,9280.0,9386.32,37381.953765,2020-06-19 01:59:59.999,351649555.0725387,475074.0,17940.405253,168801558.37933227,0.0
2020-06-19 02:00:00,9386.32,9438.3,9215.79,9310.23,45330.983673,2020-06-20 01:59:59.999,423086965.1927383,503484.0,22055.969046,205898368.34014913,0.0
2020-06-20 02:00:00,9310.23,9395.0,9170.95,9358.95,30329.065384,2020-06-21 01:59:59.999,282120360.5567526,382778.0,15125.081769,140741525.62068328,0.0
2020-06-21 02:00:00,9358.95,9422.0,9281.54,9294.69,24316.926234,2020-06-22 01:59:59.999,227467940.6102112,321015.0,11779.797182,110215504.55537862,0.0
2020-06-22 02:00:00,9294.69,9780.0,9277.09,9685.69,57895.468343,2020-06-23 01:59:59.999,550995799.0694704,588704.0,30738.200375,292712778.1434761,0.0
2020-06-23 02:00:00,9685.69,9720.0,9577.03,9624.89,41031.02938,2020-06-24 01:59:59.999,395487616.460878,474319.0,19112.606216,184247416.84941235,0.0
2020-06-24 02:00:00,9624.33,9670.0,9208.0,9296.49,61571.561464,2020-06-25 01:59:59.999,579426702.7966821,572362.0,26903.544061,253131387.59992126,0.0
2020-06-25 02:00:00,9298.33,9340.0,9009.69,9249.49,55831.619156,2020-06-26 01:59:59.999,514396747.4047828,536205.0,26546.395563,244659133.8850236,0.0
2020-06-26 02:00:00,9249.49,9298.0,9045.45,9162.21,50292.298277,2020-06-27 01:59:59.999,461347064.82950306,510947.0,23307.903475,213866832.83863124,0.0
2020-06-27 02:00:00,9162.21,9196.24,8833.0,9012.0,46290.930113,2020-06-28 01:59:59.999,419606802.2372014,499415.0,21056.87686,191013780.26087573,0.0
2020-06-28 02:00:00,9012.0,9191.0,8948.06,9116.35,30688.176421,2020-06-29 01:59:59.999,278721674.9221112,374404.0,14982.804528,136093615.8190654,0.0
2020-06-29 02:00:00,9116.16,9238.0,9024.67,9192.56,42120.293261,2020-06-30 01:59:59.999,384206326.4706804,434299.0,20449.097796,186542867.41056207,0.0
2020-06-30 02:00:00,9192.93,9205.0,9064.89,9138.55,31463.162801,2020-07-01 01:59:59.999,287781334.5170158,328083.0,15267.747467,139674651.10276634,0.0
2020-07-01 02:00:00,9138.08,9292.0,9080.1,9232.0,38488.528699,2020-07-02 01:59:59.999,354087627.16966116,374832.0,19068.831705,175429466.2892198,0.0
2020-07-02 02:00:00,9231.99,9261.96,8940.0,9086.54,45725.168076,2020-07-03 01:59:59.999,417724468.88735676,470292.0,21637.630489,197709875.24815682,0.0
2020-07-03 02:00:00,9086.54,9125.0,9037.47,9058.26,28943.420177,2020-07-04 01:59:59.999,263123750.46717235,343189.0,13719.524517,124722413.06761461,0.0
2020-07-04 02:00:00,9057.79,9190.0,9040.04,9135.46,26441.968484,2020-07-05 01:59:59.999,240576054.91572312,335225.0,13588.8196,123666216.06517515,0.0
2020-07-05 02:00:00,9135.0,9145.24,8893.03,9069.41,34073.653627,2020-07-06 01:59:59.999,308410443.6592152,384500.0,16276.23427,147339875.53843993,0.0
2020-07-06 02:00:00,9069.41,9375.0,9055.92,9344.2,54463.132277,2020-07-07 01:59:59.999,502548376.20946366,533540.0,28132.942222,259636973.335946,0.0
2020-07-07 02:00:00,9342.47,9379.42,9203.0,9257.39,34587.336678,2020-07-08 01:59:59.999,320576525.3553498,433481.0,16284.849002,150931441.59977534,0.0
2020-07-08 02:00:00,9257.4,9470.0,9231.0,9436.06,56140.517781,2020-07-09 01:59:59.999,525344876.6999235,652605.0,28067.680642,262723969.14964062,0.0
2020-07-09 02:00:00,9436.06,9440.79,9160.0,9232.43,48044.450645,2020-07-10 01:59:59.999,447640493.54432976,575491.0,22644.915501,210991009.74510142,0.0
2020-07-10 02:00:00,9232.42,9317.48,9125.0,9288.34,38295.494006,2020-07-11 01:59:59.999,352238898.76948255,525484.0,18360.613168,168904319.25502697,0.0
2020-07-11 02:00:00,9288.34,9299.28,9178.25,9234.03,22561.366,2020-07-12 01:59:59.999,208410250.5095937,413452.0,10815.473293,99921646.88340026,0.0
2020-07-12 02:00:00,9234.02,9345.0,9157.5,9302.75,30872.702286,2020-07-13 01:59:59.999,285591381.4915314,484875.0,14980.187704,138584259.00133508,0.0
2020-07-13 02:00:00,9303.31,9343.82,9200.89,9242.62,42740.069115,2020-07-14 01:59:59.999,396614086.79626995,642552.0,19689.443337,182734051.95071438,0.0
2020-07-14 02:00:00,9242.61,9279.54,9113.0,9255.85,45772.552509,2020-07-15 01:59:59.999,421789086.4549474,613139.0,21666.536951,199673293.75001955,0.0
2020-07-15 02:00:00,9255.85,9276.49,9160.57,9197.6,39053.579665,2020-07-16 01:59:59.999,360201683.49480516,554780.0,17977.679747,165822998.03166476,0.0
2020-07-16 02:00:00,9197.6,9226.15,9047.25,9133.72,43375.571191,2020-07-17 01:59:59.999,395883667.0248003,681807.0,20410.130009,186271268.49276468,0.0
2020-07-17 02:00:00,9133.72,9186.83,9089.81,9154.32,28054.358741,2020-07-18 01:59:59.999,256360345.57676792,470991.0,13397.537805,122434361.70789555,0.0
2020-07-18 02:00:00,9154.31,9219.3,9121.1,9170.28,22554.541457,2020-07-19 01:59:59.999,206628105.36278892,430377.0,11502.704829,105387979.46391492,0.0
2020-07-19 02:00:00,9170.3,9232.27,9101.35,9208.99,26052.019417,2020-07-20 01:59:59.999,238521988.0313255,440449.0,12873.373493,117870221.4249293,0.0
2020-07-20 02:00:00,9208.99,9221.52,9131.0,9160.78,35458.764082,2020-07-21 01:59:59.999,325297289.27265835,557096.0,16527.692886,151623269.70394644,0.0
2020-07-21 02:00:00,9160.78,9437.73,9152.8,9390.0,60413.582486,2020-07-22 01:59:59.999,563360524.7994282,782959.0,29470.512051,274802209.580128,0.0
2020-07-22 02:00:00,9390.0,9544.0,9261.0,9518.16,48815.004107,2020-07-23 01:59:59.999,457776105.61557144,663029.0,23362.19379,219166005.90788165,0.0
2020-07-23 02:00:00,9518.16,9664.0,9440.33,9603.27,51856.2335,2020-07-24 01:59:59.999,494282948.7336824,735371.0,24461.265468,233235064.19448093,0.0
2020-07-24 02:00:00,9603.27,9637.0,9463.44,9537.8,43931.136205,2020-07-25 01:59:59.999,419240263.5218282,677725.0,20416.299973,194861143.5855291,0.0
2020-07-25 02:00:00,9538.1,9732.9,9513.0,9700.42,40679.545416,2020-07-26 01:59:59.999,391431695.7168218,675222.0,19626.608893,188907762.7521463,0.0
2020-07-26 02:00:00,9700.42,10111.0,9650.0,9931.54,65279.269319,2020-07-27 01:59:59.999,644607634.4817771,945611.0,33748.331807,333445554.97564465,0.0
2020-07-27 02:00:00,9931.54,11394.86,9917.21,11029.96,150188.933144,2020-07-28 01:59:59.999,1580355372.0991797,1901088.0,76650.610051,806266386.3887895,0.0
2020-07-28 02:00:00,11029.96,11242.23,10565.0,10906.27,97267.734187,2020-07-29 01:59:59.999,1065375500.1891887,1475636.0,46575.430534,510271018.98956394,0.0
2020-07-29 02:00:00,10906.27,11342.82,10812.0,11100.53,76838.094233,2020-07-30 01:59:59.999,853242253.6158237,1127302.0,36218.477065,402507227.08882374,0.0
2020-07-30 02:00:00,11100.52,11170.0,10831.0,11099.61,60794.826456,2020-07-31 01:59:59.999,669779541.8872834,879960.0,28272.698765,311567992.0035252,0.0
2020-07-31 02:00:00,11099.79,11444.0,10960.0,11335.46,70063.660974,2020-08-01 01:59:59.999,786344325.8552314,971584.0,34068.143365,382632611.4413553,0.0
2020-08-01 02:00:00,11335.46,11861.0,11220.0,11801.17,85087.485126,2020-08-02 01:59:59.999,987817017.3186326,1174252.0,40523.733524,470714480.0111347,0.0
2020-08-02 02:00:00,11801.17,12123.46,10518.5,11071.35,97553.077604,2020-08-03 01:59:59.999,1105757335.5281618,1459900.0,45974.786415,521934340.8317661,0.0
2020-08-03 02:00:00,11071.36,11473.0,10936.0,11219.81,56931.841475,2020-08-04 01:59:59.999,641127593.2614517,919185.0,27133.035136,305554713.93730706,0.0
2020-08-04 02:00:00,11219.68,11414.98,11000.0,11191.97,58629.113709,2020-08-05 01:59:59.999,658084242.6797222,863692.0,27861.615661,312734273.79301876,0.0
2020-08-05 02:00:00,11191.99,11780.93,11093.0,11744.91,74970.256852,2020-08-06 01:59:59.999,861433645.4244397,964637.0,36130.384551,415113460.07729,0.0
2020-08-06 02:00:00,11744.91,11900.0,11562.5,11762.46,63529.08502,2020-08-07 01:59:59.999,746479211.7155949,919918.0,30044.203297,353083043.8420358,0.0
2020-08-07 02:00:00,11762.47,11909.94,11322.0,11594.23,65755.926022,2020-08-08 01:59:59.999,767005529.2821208,940045.0,29993.01871,349862123.74910676,0.0
2020-08-08 02:00:00,11594.36,11808.27,11512.0,11761.41,41858.16104,2020-08-09 01:59:59.999,489087264.36028093,779318.0,20448.352618,238996465.92770353,0.0
2020-08-09 02:00:00,11761.02,11797.11,11521.97,11681.68,41493.067342,2020-08-10 01:59:59.999,483708602.8963804,853386.0,19031.223314,221877538.80726916,0.0
2020-08-10 02:00:00,11681.69,12067.35,11450.0,11892.92,84952.337887,2020-08-11 01:59:59.999,1009169063.3832129,1340835.0,42058.722455,499909664.32169163,0.0
2020-08-11 02:00:00,11892.9,11935.0,11125.0,11392.08,90748.284634,2020-08-12 01:59:59.999,1049615697.1379416,1343979.0,41221.961009,476990926.5770558,0.0
2020-08-12 02:00:00,11392.09,11617.52,11150.0,11564.33,64909.613644,2020-08-13 01:59:59.999,743303608.0999826,1104096.0,30943.672114,354308405.99191445,0.0
2020-08-13 02:00:00,11564.34,11792.96,11270.36,11780.0,70132.491502,2020-08-14 01:59:59.999,809611114.2132484,1243382.0,34841.790602,402381474.7504298,0.0
2020-08-14 02:00:00,11779.77,11850.0,11634.03,11760.54,59818.852697,2020-08-15 01:59:59.999,702273220.6964158,1011746.0,28464.669553,334192256.65110326,0.0
2020-08-15 02:00:00,11760.55,11980.0,11680.0,11852.4,56237.90505,2020-08-16 01:59:59.999,667446824.0641296,1018956.0,27303.966321,324138943.4177591,0.0
2020-08-16 02:00:00,11852.4,11931.72,11686.0,11911.0,41368.236906,2020-08-17 01:59:59.999,489731524.6369436,790240.0,19342.045312,229032803.39445427,0.0
2020-08-17 02:00:00,11910.99,12468.0,11769.78,12281.13,84734.21154,2020-08-18 01:59:59.999,1026883452.8947719,1210228.0,42291.086199,512410754.0903758,0.0
2020-08-18 02:00:00,12281.15,12387.77,11817.93,11945.01,75923.835527,2020-08-19 01:59:59.999,920402307.1768105,1189390.0,35954.349975,436020475.3183466,0.0
2020-08-19 02:00:00,11945.1,12020.08,11561.0,11754.59,73940.169606,2020-08-20 01:59:59.999,870612801.5295693,1258060.0,34861.135969,410547222.25978076,0.0
2020-08-20 02:00:00,11754.38,11888.0,11668.0,11853.55,46085.254351,2020-08-21 01:59:59.999,543576025.0485107,798027.0,21992.907541,259381062.46462873,0.0
2020-08-21 02:00:00,11853.54,11878.0,11485.81,11531.34,64448.306142,2020-08-22 01:59:59.999,755451999.6540914,1189668.0,30531.732866,357993659.7185244,0.0
2020-08-22 02:00:00,11531.23,11686.0,11376.81,11662.96,43678.701646,2020-08-23 01:59:59.999,504305451.410864,809328.0,21605.070922,249466430.9099906,0.0
2020-08-23 02:00:00,11663.51,11718.07,11514.13,11648.13,37900.00469,2020-08-24 01:59:59.999,440406018.65187865,627352.0,18514.627525,215154211.01204568,0.0
2020-08-24 02:00:00,11648.12,11824.9,11585.09,11748.2,46212.391867,2020-08-25 01:59:59.999,542298951.538298,656584.0,22780.419488,267322530.4323263,0.0
2020-08-25 02:00:00,11748.19,11767.85,11117.64,11318.42,69590.923272,2020-08-26 01:59:59.999,797034671.6452801,996668.0,33126.45198,379562265.5590256,0.0
2020-08-26 02:00:00,11318.42,11539.32,11244.0,11461.43,53998.231231,2020-08-27 01:59:59.999,615452789.9673375,862654.0,25622.53674,291999409.36174107,0.0
2020-08-27 02:00:00,11461.42,11592.2,11125.0,11330.38,63246.036383,2020-08-28 01:59:59.999,717474981.6640126,959270.0,30793.180668,349359723.857759,0.0
2020-08-28 02:00:00,11330.38,11542.65,11276.89,11526.91,45953.908365,2020-08-29 01:59:59.999,525606229.654251,719985.0,21714.202859,248344753.1280814,0.0
2020-08-29 02:00:00,11526.9,11580.02,11417.04,11465.84,32973.7992,2020-08-30 01:59:59.999,379228275.2707224,611834.0,15709.309985,180675288.37511048,0.0
2020-08-30 02:00:00,11465.84,11719.0,11458.0,11711.16,43177.879054,2020-08-31 01:59:59.999,501375342.9350389,756541.0,22258.115902,258461346.45546266,0.0
2020-08-31 02:00:00,11711.17,11800.77,11570.0,11649.51,55353.617744,2020-09-01 01:59:59.999,646723855.5714536,822062.0,26579.940284,310534861.61639535,0.0
2020-09-01 02:00:00,11649.51,12050.85,11515.0,11921.97,78148.193668,2020-09-02 01:59:59.999,928047313.4889667,1321492.0,37476.019382,444996773.6683221,0.0
2020-09-02 02:00:00,11921.97,11954.57,11160.1,11388.54,87221.845602,2020-09-03 01:59:59.999,1005391012.1338751,1373524.0,39972.309887,460939443.22481513,0.0
2020-09-03 02:00:00,11388.54,11462.6,9960.8,10140.85,121950.106015,2020-09-04 01:59:59.999,1325106403.3158674,1611610.0,54266.83286,590230451.1123078,0.0
2020-09-04 02:00:00,10138.29,10627.05,9875.5,10446.25,92733.599113,2020-09-05 01:59:59.999,959925718.3512754,1434860.0,42707.834666,442163704.1972196,0.0
2020-09-05 02:00:00,10446.25,10565.68,9825.0,10166.69,90001.605568,2020-09-06 01:59:59.999,917578408.8761182,1476782.0,43478.132323,443342852.1870749,0.0
2020-09-06 02:00:00,10166.69,10347.14,9994.86,10256.2,56368.788815,2020-09-07 01:59:59.999,574903000.2351745,1053192.0,28033.438827,285904912.7509627,0.0
2020-09-07 02:00:00,10255.89,10410.75,9875.0,10373.44,62620.230676,2020-09-08 01:59:59.999,634278537.8151095,927363.0,30576.700673,309796338.54525113,0.0
2020-09-08 02:00:00,10373.45,10438.0,9850.0,10126.65,73491.878418,2020-09-09 01:59:59.999,742947901.9712393,1048125.0,34410.81447,348048428.8837255,0.0
2020-09-09 02:00:00,10126.66,10343.0,9981.01,10219.2,49347.113776,2020-09-10 01:59:59.999,503082625.21479094,755560.0,23815.412427,242759702.91500348,0.0
2020-09-10 02:00:00,10219.29,10483.35,10070.83,10336.87,58253.75375,2020-09-11 01:59:59.999,602390078.4922807,851877.0,27690.112498,286362452.83931565,0.0
2020-09-11 02:00:00,10336.86,10397.6,10200.0,10387.89,43830.254467,2020-09-12 01:59:59.999,451241002.66033626,637869.0,21231.610727,218592078.0289088,0.0
2020-09-12 02:00:00,10387.89,10477.97,10269.25,10440.92,35379.153096,2020-09-13 01:59:59.999,366912671.4437269,577724.0,17560.768885,182148657.4569061,0.0
2020-09-13 02:00:00,10440.67,10580.11,10200.0,10332.83,43837.609865,2020-09-14 01:59:59.999,455338605.3291489,692439.0,20785.517328,215965189.3161275,0.0
2020-09-14 02:00:00,10332.84,10750.0,10212.34,10671.77,67059.291361,2020-09-15 01:59:59.999,706175591.3866128,828957.0,31880.363157,335719021.0389043,0.0
2020-09-15 02:00:00,10671.77,10930.04,10606.48,10785.31,61822.452786,2020-09-16 01:59:59.999,666457161.1491377,893852.0,29744.087277,320640236.4058763,0.0
2020-09-16 02:00:00,10785.23,11093.0,10661.22,10954.01,64991.51244,2020-09-17 01:59:59.999,708644989.4830699,884153.0,31740.511691,346117690.57309234,0.0
2020-09-17 02:00:00,10954.01,11045.46,10745.83,10939.99,55601.614529,2020-09-18 01:59:59.999,605010288.7799246,829137.0,27029.927035,294147097.61187047,0.0
2020-09-18 02:00:00,10940.0,11038.03,10812.84,10933.39,47266.728275,2020-09-19 01:59:59.999,516147935.6692284,717371.0,23044.919886,251654627.23674527,0.0
2020-09-19 02:00:00,10933.4,11179.79,10887.37,11080.65,38440.036858,2020-09-20 01:59:59.999,423651901.1577304,620127.0,19923.059267,219623766.3129781,0.0
2020-09-20 02:00:00,11080.64,11080.64,10723.0,10920.28,39157.922565,2020-09-21 01:59:59.999,426815210.75551224,646329.0,19437.694363,211845335.515648,0.0
2020-09-21 02:00:00,10920.28,10988.86,10296.35,10417.22,70683.431179,2020-09-22 01:59:59.999,751020795.2358837,1028531.0,33628.930589,357346575.16901845,0.0
2020-09-22 02:00:00,10417.22,10572.71,10353.0,10529.61,43991.235476,2020-09-23 01:59:59.999,460362500.7284081,738576.0,21497.461589,224981251.32868055,0.0
2020-09-23 02:00:00,10529.61,10537.15,10136.82,10241.46,51876.568079,2020-09-24 01:59:59.999,539362015.157462,774391.0,25012.706819,260045385.65157038,0.0
2020-09-24 02:00:00,10241.46,10795.24,10190.93,10736.32,57676.619427,2020-09-25 01:59:59.999,604520870.055638,789282.0,27946.804325,292936072.9870462,0.0
2020-09-25 02:00:00,10736.33,10760.53,10556.24,10686.67,48101.117008,2020-09-26 01:59:59.999,512647249.14932007,733430.0,23566.330337,251168863.92711732,0.0
2020-09-26 02:00:00,10686.57,10820.94,10644.68,10728.6,28420.836659,2020-09-27 01:59:59.999,304511477.6808554,502670.0,14314.531345,153391173.49799377,0.0
2020-09-27 02:00:00,10728.59,10799.0,10594.82,10774.25,30549.483253,2020-09-28 01:59:59.999,327169249.4549957,516004.0,15101.03977,161737536.90897185,0.0
2020-09-28 02:00:00,10774.26,10950.0,10626.0,10696.12,50095.251734,2020-09-29 01:59:59.999,544463219.5978092,686664.0,25219.073315,274111924.6613249,0.0
2020-09-29 02:00:00,10696.11,10867.54,10635.87,10840.48,41874.898399,2020-09-30 01:59:59.999,449345822.46022886,587576.0,19896.076209,213544159.85659415,0.0
2020-09-30 02:00:00,10840.58,10849.34,10665.13,10776.59,39596.027322,2020-10-01 01:59:59.999,425279696.28526336,595383.0,18712.059711,200976719.4408508,0.0
2020-10-01 02:00:00,10776.59,10920.0,10437.0,10619.13,60866.332893,2020-10-02 01:59:59.999,652168989.4617349,794855.0,28449.975103,304779535.38197476,0.0
2020-10-02 02:00:00,10619.13,10664.64,10374.0,10570.4,50130.393705,2020-10-03 01:59:59.999,526864379.30936533,777193.0,24123.902545,253507685.503587,0.0
2020-10-03 02:00:00,10570.4,10603.56,10496.46,10542.06,22298.221341,2020-10-04 01:59:59.999,235160884.60853615,381329.0,10752.462882,113392722.76217198,0.0
2020-10-04 02:00:00,10542.07,10696.87,10517.87,10666.63,23212.001595,2020-10-05 01:59:59.999,246252050.90681073,377553.0,12123.27565,128619845.13152087,0.0
2020-10-05 02:00:00,10666.62,10798.0,10615.64,10792.21,34025.761653,2020-10-06 01:59:59.999,364158510.23798054,483340.0,15551.584387,166457546.86846152,0.0
2020-10-06 02:00:00,10792.2,10800.0,10525.0,10599.66,48674.740471,2020-10-07 01:59:59.999,520051256.08219916,734526.0,23189.6899,247740447.636706,0.0
2020-10-07 02:00:00,10599.65,10681.87,10546.17,10666.39,32811.990279,2020-10-08 01:59:59.999,348298562.85686266,503440.0,15783.355684,167548410.82933536,0.0
2020-10-08 02:00:00,10666.4,10950.0,10530.41,10925.57,51959.691572,2020-10-09 01:59:59.999,559311760.4414803,659291.0,26482.599529,285240420.957764,0.0
2020-10-09 02:00:00,10925.44,11104.64,10829.0,11050.64,48240.073237,2020-10-10 01:59:59.999,530822321.5162347,635681.0,25658.631396,282409996.0093115,0.0
2020-10-10 02:00:00,11050.64,11491.0,11050.51,11293.22,43648.036943,2020-10-11 01:59:59.999,494785212.2308735,698561.0,22807.204651,258432465.7904096,0.0
2020-10-11 02:00:00,11293.22,11445.0,11221.0,11369.02,29043.851339,2020-10-12 01:59:59.999,329927755.03808504,509714.0,14470.444269,164384653.13411286,0.0
2020-10-12 02:00:00,11369.02,11720.01,11172.0,11528.25,52825.28371,2020-10-13 01:59:59.999,604779845.7920177,740823.0,26865.929321,307665447.3392344,0.0
2020-10-13 02:00:00,11528.24,11557.0,11300.0,11420.56,42205.283709,2020-10-14 01:59:59.999,482663390.7240358,618262.0,19346.158605,221257357.56527472,0.0
2020-10-14 02:00:00,11420.57,11547.98,11280.0,11417.89,41415.106015,2020-10-15 01:59:59.999,472007015.7209343,590025.0,19070.057307,217375960.31094742,0.0
2020-10-15 02:00:00,11417.89,11617.34,11250.83,11505.12,48760.717679,2020-10-16 01:59:59.999,556436445.5576282,662386.0,24019.237669,274171016.90668136,0.0
2020-10-16 02:00:00,11505.13,11541.15,11200.0,11319.32,48797.749502,2020-10-17 01:59:59.999,553211001.6122569,693210.0,22821.593484,258752919.33224073,0.0
2020-10-17 02:00:00,11319.24,11402.42,11255.0,11360.2,22368.915241,2020-10-18 01:59:59.999,253582775.96265447,365973.0,10318.024614,116996094.14462668,0.0
2020-10-18 02:00:00,11360.31,11505.0,11346.22,11503.14,23284.041191,2020-10-19 01:59:59.999,266150824.34809864,346946.0,12396.127099,141743879.128419,0.0
2020-10-19 02:00:00,11503.14,11823.99,11407.96,11751.47,47414.534692,2020-10-20 01:59:59.999,550728683.7992793,650960.0,24716.395136,287236347.5490607,0.0
2020-10-20 02:00:00,11751.46,12038.38,11677.59,11909.99,62134.750663,2020-10-21 01:59:59.999,737425592.0819718,906111.0,31911.708832,378905888.9600628,0.0
2020-10-21 02:00:00,11910.0,13217.68,11886.95,12780.96,114584.456767,2020-10-22 01:59:59.999,1437122186.6339955,1453620.0,59033.671756,740274649.2807958,0.0
2020-10-22 02:00:00,12780.75,13185.0,12678.08,12968.52,70038.824144,2020-10-23 01:59:59.999,905778888.8702906,1035811.0,33259.495044,430203750.0189252,0.0
2020-10-23 02:00:00,12968.84,13027.69,12720.08,12923.07,50386.999841,2020-10-24 01:59:59.999,650680239.1101469,699313.0,24685.925495,318827712.19820076,0.0
2020-10-24 02:00:00,12923.06,13166.73,12870.0,13111.73,35952.20907,2020-10-25 01:59:59.999,468299521.7696653,536821.0,18382.744579,239455378.09125662,0.0
2020-10-25 02:00:00,13111.73,13350.0,12888.0,13028.83,38481.579504,2020-10-26 00:59:59.999,502672049.22905165,610498.0,17988.7671,235115943.82713217,0.0
2020-10-26 01:00:00,13029.64,13238.81,12765.0,13052.19,60951.672986,2020-10-27 00:59:59.999,794395722.4533455,818144.0,29609.994698,385986654.6578821,0.0
2020-10-27 01:00:00,13052.15,13789.29,13019.87,13636.17,80811.01945,2020-10-28 00:59:59.999,1085403903.1259663,1003615.0,39833.890541,534896062.83588016,0.0
2020-10-28 01:00:00,13636.16,13859.48,12888.0,13266.4,94440.561226,2020-10-29 00:59:59.999,1263487952.995157,1234511.0,43387.692275,580505216.8726094,0.0
2020-10-29 01:00:00,13266.4,13642.91,12920.77,13455.7,74872.602132,2020-10-30 00:59:59.999,997867948.8609743,1008433.0,37203.245658,495772429.354768,0.0
2020-10-30 01:00:00,13455.69,13669.98,13115.0,13560.1,70657.778881,2020-10-31 00:59:59.999,946818817.5575092,1060387.0,34438.58889,461667557.39357114,0.0
2020-10-31 01:00:00,13560.1,14100.0,13411.5,13791.0,67339.238515,2020-11-01 00:59:59.999,927048458.5423619,1022202.0,35823.22565,493309455.8389813,0.0
2020-11-01 01:00:00,13791.0,13895.0,13603.0,13761.5,36285.648526,2020-11-02 00:59:59.999,499124369.07532644,606248.0,17839.54476,245432626.6153179,0.0
2020-11-02 01:00:00,13761.49,13830.0,13195.05,13549.37,64566.421908,2020-11-03 00:59:59.999,873629993.8313928,869850.0,29243.233664,395698601.61694086,0.0
2020-11-03 01:00:00,13549.63,14066.11,13284.99,14023.53,74115.630787,2020-11-04 00:59:59.999,1009402087.7104615,1052569.0,38332.71333,522431362.8878826,0.0
2020-11-04 01:00:00,14023.53,14259.0,13525.0,14144.01,93016.988262,2020-11-05 00:59:59.999,1293872665.4179618,1212959.0,45333.661596,630831907.0732926,0.0
2020-11-05 01:00:00,14144.01,15750.0,14093.56,15590.02,143741.522673,2020-11-06 00:59:59.999,2131865609.2908912,1736055.0,72196.127118,1071067716.594869,0.0
2020-11-06 01:00:00,15590.02,15960.0,15166.0,15579.92,122618.197695,2020-11-07 00:59:59.999,1909660728.8229203,1654968.0,58528.760533,911733812.2792956,0.0
2020-11-07 01:00:00,15579.93,15753.52,14344.22,14818.3,101431.206553,2020-11-08 00:59:59.999,1536510177.0914738,1557021.0,46204.870621,700220031.3003472,0.0
2020-11-08 01:00:00,14818.3,15650.0,14703.88,15475.1,65547.178574,2020-11-09 00:59:59.999,998031373.8397803,998773.0,31175.660892,474978556.38937914,0.0
2020-11-09 01:00:00,15475.1,15840.0,14805.54,15328.41,108976.334134,2020-11-10 00:59:59.999,1670447935.514179,1505441.0,51350.446641,787324390.7670984,0.0
2020-11-10 01:00:00,15328.41,15460.0,15072.46,15297.21,61681.919606,2020-11-11 00:59:59.999,943615126.0891505,1093466.0,28945.766567,442891690.0126002,0.0
2020-11-11 01:00:00,15297.21,15965.0,15272.68,15684.24,78469.746458,2020-11-12 00:59:59.999,1226425496.3618553,1247167.0,40030.002173,625865373.3783411,0.0
2020-11-12 01:00:00,15684.25,16340.7,15440.64,16291.86,102196.356592,2020-11-13 00:59:59.999,1628755508.6741984,1472049.0,50444.978874,804204066.4386283,0.0
2020-11-13 01:00:00,16291.85,16480.0,15952.35,16320.7,75691.881014,2020-11-14 00:59:59.999,1230358611.1248891,1208773.0,35301.73094,574048021.7365239,0.0
2020-11-14 01:00:00,16320.04,16326.99,15670.0,16070.45,59116.347179,2020-11-15 00:59:59.999,944765868.609419,931424.0,27724.767801,443001467.22337943,0.0
2020-11-15 01:00:00,16069.56,16180.0,15774.72,15957.0,43596.841513,2020-11-16 00:59:59.999,696651729.7452534,854441.0,20853.270846,333239080.6418138,0.0
2020-11-16 01:00:00,15957.0,16880.0,15864.0,16713.57,81300.675924,2020-11-17 00:59:59.999,1335728013.9057605,1202386.0,41370.213659,679593360.6495738,0.0
2020-11-17 01:00:00,16713.08,17858.82,16538.0,17659.38,115221.403102,2020-11-18 00:59:59.999,1982752071.450512,1646652.0,58262.062597,1003081009.6160429,0.0
2020-11-18 01:00:00,17659.38,18476.93,17214.45,17776.12,149019.788134,2020-11-19 00:59:59.999,2663337935.5002985,2091832.0,73412.736278,1312369471.6524818,0.0
